text,created_at,source,id,author_id,,,,
@xhmxdfxiri @GrabMY Aku rasa kau kena tambah saved places,2021-08-07T05:10:49.000Z,Twitter for iPhone,1.42E+18,7.3728E+17text,created_at,source,id,author_id
"RT @incikweasel: 9 item from @nandosmy, harga rm250++, say @GrabMY commission at 30%, that's ~rm75, rider waiting time almost an hour baru…",2021-08-07T05:08:07.000Z,Twitter Web App,1.42E+18,8.71E+17,,,,
"Hi geng, nak tanya
Apps grab untuk delivery makanan ni, memang kena area selangor/KL je eh? Ni nak search alamat kat Johor, tak keluar pulak.
Haritu nak search alamat Negeri Sembilan pun tak dapat. Memang tak boleh atau kena godek godek setting? Anyone? @GrabMY",2021-08-07T05:07:16.000Z,Twitter for iPhone,1.42E+18,377372343,,,,
"9 item from @nandosmy, harga rm250++, say @GrabMY commission at 30%, that's ~rm75, rider waiting time almost an hour baru siap, fare if delivery distance &lt;5km, RM5. Belum kira masa utk hantar lagi, masa utk pikap, mcm bodo.",2021-08-07T04:20:52.000Z,Twitter for Android,1.42E+18,157649048,,,,
@GrabMY I got a reply from @GrabMY. My life is complete,2021-08-06T15:03:41.000Z,Twitter for iPhone,1.42E+18,2434912441,,,,
@hollibearyy Thank you for your shoutout and support. We are so grateful for the pleasure of serving you and hope we met your expectations 😊Take care and stay safe 💚 https://t.co/vJKtxqr46X,2021-08-06T14:52:00.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
@AaronLimsanity 😮😮😮 😄 https://t.co/G0shLzSEil,2021-08-06T14:48:32.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
"@sashaningkan Hope you've reached to your drop-off point on time ya 😊 Take care and stay safe 😊
Have a great weekend indeed ☀ https://t.co/WgjBTs1FGt",2021-08-06T14:44:00.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
@HanTy75 Hi there. Jangan risau ya. Boleh naik GrabCar je for a hassle-free ride ya. 😊 Hope for the best and stay safe 💚 https://t.co/NsjZoF7cNh,2021-08-06T14:39:24.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
@XavierNaxa @syuxzter @KFCmalaysia Nak order KFC. Orderlah via @GrabMY . Tak puas hati boleh refund tanpa pening kepala. Tp kalau kawasan yg takda mmg kena amik risiko la waktu order,2021-08-06T14:20:25.000Z,Twitter for iPhone,1.42E+18,7.86E+17,,,,
"RT @GrabMY: @RJinhitent Hai, hanya untuk medical/vaccination reason 2 orang passenger dibenarkan dan jika tidak hanya 1 orang passenger dib…",2021-08-06T13:40:44.000Z,Twitter for Android,1.42E+18,7.31E+17,,,,
@GrabMY Belum 🥲,2021-08-06T12:07:55.000Z,Twitter for iPhone,1.42E+18,397297131,,,,
@GrabMY @maimrazi Esok masih ada!  😍💚,2021-08-06T12:05:09.000Z,Zendesk,1.42E+18,454609037,,,,
"Stress dengan rider @GrabMY. Dah lah lapar tak makan dari siang. Dia tak jumpa kedai pastu call aku tanya kedai kat mana. Ingat aku tauke kedai ke? Pastu dah ambik, dia nak pergi solat dulu. Tak kisahlah kan takkan nak halang, tapi chat macam aku ni kawan dia je. Maaf pun takde👎🏻",2021-08-06T12:02:21.000Z,Twitter for iPhone,1.42E+18,397297131,,,,
"@GrabMY Alamak, baru baca dah pukul 8pm. 🥲 Xsempat. Bila lah kedai nak buka sampai lewat lagi...",2021-08-06T11:58:38.000Z,Twitter for Android,1.42E+18,2887790419,,,,
"Semalam rider tinggal je makanan kat security guard takda call pape (i yg kena call dia mana food i) pun i tak maki. This close 👌🏻 nak rate 1 star tapi takpa lah dia cari makan jugak.
Utk perhatian @GrabMY.",2021-08-06T11:54:20.000Z,Twitter for iPhone,1.42E+18,406803388,,,,
@bellnaktweet @DominosMY Apa pun tak dapat sebab dia declare delivery complete. Contact CS @GrabMY dengan @DominosMY masing-masing buat senyap. https://t.co/wXvnu60tsg,2021-08-06T11:50:51.000Z,Twitter for iPhone,1.42E+18,2261738810,,,,
"@GrabMY Yes, i’ll DM",2021-08-06T11:49:53.000Z,Twitter for iPhone,1.42E+18,1.29E+18,,,,
Hi @GrabMY. I didn’t receive my food order from dubuyo but it said that the food has been delivered. Tried to contact the rider but he won’t pickup. Order no. A-2B3LG9NWWHSM. Please help. I even accidentally rated him 5 star.,2021-08-06T11:44:14.000Z,Twitter for iPhone,1.42E+18,1.29E+18,,,,
"Aku dah contact @GrabMY tapi dia taichi suruh aku contact kau @DominosMY . Jadi aku dah pening ni. Kau bincang lah berdua sini, aku tau kau pulangkan je balik duit aku tu.",2021-08-06T11:29:26.000Z,Twitter for iPhone,1.42E+18,2261738810,,,,
"@tanlouis @DominosMY Same like my issue. They deducted my money and I didn’t get my order on 4.8.2021 through GRAB. And when I asked for refund, they didn’t reply… Should i paste the SS from @GrabMY ???",2021-08-06T10:43:12.000Z,Twitter for iPhone,1.42E+18,9.64E+17,,,,
So frustrated with them this happen again. Was waiting the order almost 75 minutes then cancelled without notice ? How stupid you think about the vendor? @GrabMY,2021-08-06T10:18:21.000Z,Twitter Web App,1.42E+18,41548106,,,,
"Arghhhh....haritu ak kena macamni.....order 9 ketul ayam, dpt 5 ketul ayam....nsib order thru GrabFood....cpt2 contact cust service dkt Chat &amp; email...pantas buat kerja...dpt refund utk hrga ayam yg xdpt....tq @GrabMY ❤️❤️❤️❤️ https://t.co/PMvjaQIwve",2021-08-06T10:17:43.000Z,Twitter for Android,1.42E+18,99659342,,,,
@killthebinary2 @GrabMY @IamSandraOh https://t.co/8td8xDbEvk,2021-08-06T09:22:51.000Z,Twitter for iPhone,1.42E+18,251030959,,,,
RT @karishmabhatt_: Contacted @GrabMY because my food arrived in poor condition. They told me I’ll get my refund but it has been a month pl…,2021-08-06T09:19:28.000Z,Twitter for iPhone,1.42E+18,2578857541,,,,
@rellypops @GrabMY @IamSandraOh 💪🏼💪🏼,2021-08-06T09:18:19.000Z,Twitter for iPhone,1.42E+18,9.26E+17,,,,
@GrabMY Done! Please respond on time,2021-08-06T09:05:04.000Z,Twitter for iPhone,1.42E+18,574290128,,,,
"Contacted @GrabMY because my food arrived in poor condition. They told me I’ll get my refund but it has been a month plus and no refund. They don’t bother responding on time, don’t bother checking w their customers if refund has been received.. nothing.",2021-08-06T08:54:55.000Z,Twitter for iPhone,1.42E+18,574290128,,,,
@GrabMY Baik.,2021-08-06T08:41:34.000Z,Twitter for iPhone,1.42E+18,4731501780,,,,
Refund cepat! @GrabMY,2021-08-06T08:32:52.000Z,Twitter for iPhone,1.42E+18,4731501780,,,,
still my fav tweet of the year love u grab mwah sikit u greenhae 💚 https://t.co/2J08NvASDl,2021-08-06T08:32:22.000Z,Twitter for iPhone,1.42E+18,7.87E+17,,,,
@GrabMY TQ its ok now ive managed to search for the shop no.,2021-08-06T08:10:54.000Z,Twitter for iPhone,1.42E+18,58752865,,,,
Wth @GrabMY? What button do you want me to click? https://t.co/MxjVcjLU82,2021-08-06T08:07:56.000Z,Twitter for Android,1.42E+18,88390178,,,,
@GrabMY Yesterday order was wrong..hv to wait 2-3 days 4 refund. Today order was missing Drinks. I think ph call is more faster. Im having to research ph no to the shops..this is too much.,2021-08-06T08:04:13.000Z,Twitter for iPhone,1.42E+18,58752865,,,,
naurrr BESTIE what…..cause this @GrabMY ad is a masterpiece i dare say….. https://t.co/gGSl5qO6d6,2021-08-06T08:02:27.000Z,Twitter for iPhone,1.42E+18,9.34E+17,,,,
@killthebinary2 @GrabMY @IamSandraOh 🤜🤛,2021-08-06T07:48:48.000Z,Twitter for iPhone,1.42E+18,251030959,,,,
Dear @GrabMY please consider a phone call service from a customer.. The Food will be expired after you reply our email about the mistakes you make.,2021-08-06T07:35:35.000Z,Twitter for iPhone,1.42E+18,58752865,,,,
"@GrabMY Hi,saya ada hantar dm!",2021-08-06T07:31:11.000Z,Twitter for Android,1.42E+18,402021280,,,,
AKU PUNYA MENGIDAM TUU @GrabMY https://t.co/aXzQLWA2cP,2021-08-06T07:05:13.000Z,Twitter for Android,1.42E+18,402021280,,,,
@GrabMY It’s okay. Already called the restaurant and the rider is on the way. Thank youu.,2021-08-06T06:40:45.000Z,Twitter for iPhone,1.42E+18,1.28E+18,,,,
Hi @GrabMY i got another person’s order. What should i do?,2021-08-06T06:33:45.000Z,Twitter for iPhone,1.42E+18,1.28E+18,,,,
@GrabMY tolong baca emel saya boleh? Lama saya tunggu dari kelmarin tapi takde yang balas hmm ☺️ (mood masih elok ni),2021-08-06T05:07:28.000Z,Twitter for iPhone,1.42E+18,9.64E+17,,,,
@kai_pnw We are glad that you love it! 😉 and thanks for this awesome shout-out 💚 #staysafe #yourawesome #anime4life https://t.co/cpuPwihNrQ,2021-08-06T04:59:48.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
Best ad so far. Syabas @GrabMY for putting memes and anime in it. https://t.co/UJgi2NrysD,2021-08-06T04:51:44.000Z,Twitter for Android,1.42E+18,1.10E+18,,,,
@GrabMY we want more hotdeals 😢,2021-08-06T04:25:45.000Z,Twitter for iPhone,1.42E+18,421218932,,,,
@GrabMY Yes I know that. Usually it's not like this. So can you please check your setup or something because almost everything is recommending locations that's not around BU. Takkan sampai all vendors tak bukak.,2021-08-06T04:16:05.000Z,Twitter for Android,1.42E+18,17070288,,,,
"RT @GrabMY: @vxnschwxxtzz Scroll bawah lagi, mesti ada item favourite tu! 😉 Nanti view link ini juga sebab ada latest promo dari GrabFood 💚…",2021-08-06T04:09:42.000Z,Twitter for iPhone,1.42E+18,1110480439,,,,
@GrabMY why am I getting recommendation of outlet for subang skypark when I'm in bandar utama????,2021-08-06T04:04:10.000Z,Twitter for Android,1.42E+18,17070288,,,,
RT @AzmanZulkiplyVA: I had a lot of fun voicing Guy alongside legendary VAs: @stevenbonesSBE (Durio) and @SuChanVA (Girl and Flora). Thank…,2021-08-06T04:04:05.000Z,Twitter Web App,1.42E+18,1.40E+18,,,,
"For e-wallet payment, I still think that @ShopeeMY has the best payment method, as they allow you to withdraw the money that you still have in your account. Not pretty sure why @MyTouchnGo , @GrabMY and Boost aren’t doing it. After all, it’s my money in the account, right?",2021-08-06T03:09:00.000Z,Twitter for iPhone,1.42E+18,1.26E+18,,,,
@AddaRamdzi Wahhhh sedappsss! 😉 💚 #ordernow #sapotlokal https://t.co/xkAjaIY0XN,2021-08-06T02:58:37.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
"@GrabMY You can’t even give me the expected screen, can’t tell me how the expired card will miraculously go away, why isn’t there a delete button. Whatever you have given to me is straightforward for dummies who doesn’t know. What I’m reporting is a legit bug. Pls be more professional",2021-08-06T02:54:28.000Z,Twitter for iPhone,1.42E+18,70809369,,,,
@GrabMY Yes you are clearly wrong &amp; I’m right. You don’t waste your consumer’s time like that. You as App support should log a case &amp; bring this up to your developer. Don’t come &amp; waste my time like that. https://t.co/m9w8KKeXPS,2021-08-06T02:51:00.000Z,Twitter for iPhone,1.42E+18,70809369,,,,
@GrabMY I alr told you all it doesn’t work yet you guys wanna waste my time to reinstalls delete cache etc. This is first level troubleshoot support that wastes ppl time. You can use it on random ppl to buy time but sorry it doesn’t work &amp; I alr said so,2021-08-06T02:47:25.000Z,Twitter for iPhone,1.42E+18,70809369,,,,
"@GrabMY You all didn’t solve my problem, give me more work to do and still didn’t solve. Ask me to reinstall app and hoping the expired card to wonderfully go missing. Come on, I’m also in the same line and these suggestion obviously does not work.",2021-08-06T02:46:23.000Z,Twitter for iPhone,1.42E+18,70809369,,,,
"@vxnschwxxtzz Scroll bawah lagi, mesti ada item favourite tu! 😉 Nanti view link ini juga sebab ada latest promo dari GrabFood 💚 https://t.co/rbDhN9pg3V #grabfood #staysafe https://t.co/4b2Jd6nBqO",2021-08-06T02:25:29.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
@GrabMY Thank you @GrabMY !,2021-08-06T02:21:58.000Z,Twitter for iPhone,1.42E+18,9.26E+17,,,,
"@killthebinary2 Well, this is a great way to spend some time with yourself! 😉 #staysafe #grabfood #haveagoodrest 💚 https://t.co/cnkgFCR1pt",2021-08-06T02:20:26.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
"Self care : I am not going to do anything today, pause thesis writing, will order fried chicken through @GrabMY and watch Netflix’s #thechair because @IamSandraOh . #phdlife #AcademicMentalHealth",2021-08-06T02:08:03.000Z,Twitter for iPhone,1.42E+18,9.26E+17,,,,
Hai @GrabMY nak tanya berapa penumpang boleh naik grab?,2021-08-06T01:56:56.000Z,Twitter for Android,1.42E+18,1.38E+18,,,,
Dear @GrabMY driver grab semenjak dua menjak ni driver sangat kurang ?? Kenapa ye??,2021-08-06T01:52:52.000Z,Twitter for iPhone,1.42E+18,3018012799,,,,
@GrabMY Just dropped you guys a DM,2021-08-06T01:36:11.000Z,Twitter for Android,1.42E+18,142536234,,,,
"Order jam 8.15 skrg masih preparing, good job mcd taman connaught 😖 dah la sis order utk staff, org lain smua dalam jam 9 ni apa kes @GrabMY https://t.co/Zl9ZBPxF5N",2021-08-06T01:28:27.000Z,Twitter for iPhone,1.42E+18,153831646,,,,
"Gotta love it when your @GrabMY ( grabcar plus !) pulls up and you see the driver rolling up the windows. Yup, the entire car smells like cigarettes . Thanks. It's 36 min car ride too. https://t.co/1h4pqhbuSB",2021-08-06T01:23:37.000Z,Twitter for Android,1.42E+18,142536234,,,,
"Hi @GrabMY tadi saya booking grab guna debit card tapi tak dapat kereta for about 10 minutes order, i cancel. Duit i auto deduct and i book lagi guna cash. Nak tanya, duit yang di deduct tu memang tak akan di refund ke? 🙁",2021-08-06T01:21:00.000Z,Twitter for iPhone,1.42E+18,1.37E+18,,,,
"knpe lately ni grab mcm makin slow n lambat? hari2 nk kena mnjwab dgn manger aku 😭😭😭
@GrabMY",2021-08-06T00:23:29.000Z,Twitter for Android,1.42E+18,2390775841,,,,
@GrabMY Why do I have to limit to just one? I can use Amazon on many different platforms without a problem. I’m pretty sure you guys can do that too.,2021-08-05T20:56:11.000Z,Twitter for iPhone,1.42E+18,247578295,,,,
"@GrabMY Hi. Using Grab for the first time and I realized that I hv to keep logging in everytime I opened the app. Is that normal? It’s not fun having to do it over and over again, across FOUR different devices. Phone number or access code? Pls decide.",2021-08-05T20:50:13.000Z,Twitter for iPhone,1.42E+18,247578295,,,,
"@GrabMY No prob it’s getting late anyway but glad the issue is being looked into, thanks",2021-08-05T17:46:08.000Z,Twitter for iPhone,1.42E+18,70809369,,,,
"@GrabMY Pls check DM and evaluate the SS properly, I have already provided the steps &amp; error messages, I dun expect a rhetorical question did you follow when I clearly showed the SS",2021-08-05T17:37:36.000Z,Twitter for iPhone,1.42E+18,70809369,,,,
@GrabMY Okay2 tq yew,2021-08-05T15:52:56.000Z,Twitter for Android,1.42E+18,1.42E+18,,,,
@KFCmalaysia @GrabMY Erghhh lembab.,2021-08-05T15:45:14.000Z,Twitter for Android,1.42E+18,1.01E+18,,,,
@GrabMY Padahal sblom 3 hribulan tue cam biase je app on smpai kul 9.30,2021-08-05T15:44:37.000Z,Twitter for Android,1.42E+18,1.42E+18,,,,
Lambat jugak @GrabMY process complaint compared to @foodpanda_my . Kalau foodpanda report cepat je orang entertain.,2021-08-05T15:40:00.000Z,Twitter for iPhone,1.42E+18,1036911583,,,,
@GrabMY Sbb area Kuala terengganu smpai pkul 9.30 dlm app ...tpi dikemaman 7.30 jew,2021-08-05T15:37:22.000Z,Twitter for Android,1.42E+18,1.42E+18,,,,
@GrabMY hai saya nak tnya la..waktu operasi grabfood pantai Timur ...pkul brape smpai pkul brape yew..sebelah kemaman...yew sbb sy order lebih kul 8 tak boleh,2021-08-05T15:22:29.000Z,Twitter for Android,1.42E+18,1.42E+18,,,,
@GrabMY @lxtz8,2021-08-05T14:46:08.000Z,Twitter for iPhone,1.42E+18,76053935,,,,
@GrabMY https://t.co/WlsIePHcpZ,2021-08-05T14:45:49.000Z,Twitter for Android,1.42E+18,2543799121,,,,
@mitchnani Wow 😊 This is very much cool and your thoughts for the rider are much appreciated in treating them for a drink 💚 May God Bless You and do stay safe ya 🧡 https://t.co/9ZuhRThNkW,2021-08-05T14:44:22.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
"@NazielaEmiliaa Wah terima kasih kerana belanja rider kami ya 💚 Semoga anda dimurahkan rezeki, diberi kesihatan yang baik dan sentiasa di bawah lindungan Allah S.W.T.  Amin🙏
Stay safe 💚 https://t.co/ii0hNF22If",2021-08-05T14:41:04.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
RT @AzmanZulkiplyVA: I had a lot of fun voicing Guy alongside legendary VAs: @stevenbonesSBE (Durio) and @SuChanVA (Girl and Flora). Thank…,2021-08-05T13:59:43.000Z,Twitter Web App,1.42E+18,1.34E+18,,,,
RT @AzmanZulkiplyVA: I had a lot of fun voicing Guy alongside legendary VAs: @stevenbonesSBE (Durio) and @SuChanVA (Girl and Flora). Thank…,2021-08-05T13:59:20.000Z,Twitter Web App,1.42E+18,3014137962,,,,
"@allaboutiman @GrabMY Hi, kami mohon maaf atas pengalaman anda bersama KFC. Sila hantarkan maklumat lanjut di https://t.co/OcTNqfcNAQ supaya kami boleh mengambil tindakan susulan. Terima kasih atas sokongan anda.",2021-08-05T13:39:17.000Z,Twitter Web App,1.42E+18,549849383,,,,
RT @damputtzz: 💚🤍💚🤍💚🤍,2021-08-05T13:24:26.000Z,Twitter for Android,1.42E+18,1144807056,,,,
@GrabMY Takpe terima kasih ye. Saya dah buat call pada pihak grab dengan kfc. Harap ada sinar buat orang yg lapar ini. 😥,2021-08-05T12:52:54.000Z,Twitter for Android,1.42E+18,1.01E+18,,,,
"Hello @KFCmalaysia saya baru lepas order KFC. Order ayam 9 ketul tapi dapat hanya 4 ketul. Cheesy wedges pun tak dapat, wtf is this? Mlam² cmni dh la lapar, tak blh keluar pastu staf. 
Sya order dari grabfood jadi ada apa-apa yg @GrabMY blh tolong? https://t.co/6Bbq4yJwDO",2021-08-05T12:34:23.000Z,Twitter for Android,1.42E+18,1.01E+18,,,,
@reja92 @GrabMY I’ve started buying more from Pandamart for my groceries. @GrabMY definitely losing a LOT of business cse I shop a lot lmao,2021-08-05T10:23:05.000Z,Twitter for iPhone,1.42E+18,35223127,,,,
Not @ this @GrabMY durian ads🤣🤣The jojo n bnha refs💀💀💀 https://t.co/15nsXOxh8s,2021-08-05T10:02:54.000Z,Twitter Web App,1.42E+18,522096301,,,,
@hakimhmdn @GrabMY They’re getting worse. Maybe time to switch to their competitors.,2021-08-05T08:16:09.000Z,Twitter for iPhone,1.42E+18,97210581,,,,
"@reja92 @GrabMY Hahaha dorang memang cam bodo. Dah la kedekut nak mampus, messed up my order and tak nak compensate pun. Foodpanda lambat sampai pun kasi voucher RM4",2021-08-05T08:15:20.000Z,Twitter for iPhone,1.42E+18,35223127,,,,
"Hello @GrabMY jika ada orang gunakan alamat premise perniagaan saya untuk register perniagaan dia di applikasi grab tanpa kebenaran dari saya, apa yang saya perlu lakukan?",2021-08-05T07:46:19.000Z,Twitter for iPhone,1.42E+18,462695808,,,,
@GrabMY alright thank youuu,2021-08-05T07:22:10.000Z,Twitter for iPhone,1.42E+18,1.40E+18,,,,
@GrabMY,2021-08-05T06:30:44.000Z,Twitter for Android,1.42E+18,1.01E+18,,,,
@GrabMY are there any letters needed?,2021-08-05T06:27:17.000Z,Twitter for iPhone,1.42E+18,1.40E+18,,,,
@GrabMY since when grabfood got daily redemption limit😢,2021-08-05T06:23:50.000Z,Twitter for iPhone,1.42E+18,8.26E+17,,,,
@GrabMY Done pls check,2021-08-05T05:58:09.000Z,Twitter for iPhone,1.42E+18,70809369,,,,
@NaNawrote @GrabMY ye eh ala:( i nak teman my mom,2021-08-05T05:56:39.000Z,Twitter for iPhone,1.42E+18,1.40E+18,,,,
@adlinakay @GrabMY From what I understand if for medical reasons (which vax is) boleh but you need a letter.,2021-08-05T05:48:46.000Z,Twitter for Android,1.42E+18,63918678,,,,
kalau nak pergi vaccine boleh ke naik grab dua orang excluding the driver? @GrabMY,2021-08-05T05:45:49.000Z,Twitter for iPhone,1.42E+18,1.40E+18,,,,
Giler la for the 2nd time pun dia turn tempat sama balik.. aku kuar pukul 1pm waktu lunch hour tadi. Nak kata ramai kawasan ni sunyi jer. Nampak jer @GrabMY car lain keliling kawasan ni nape dapat yg sama gak,2021-08-05T05:42:41.000Z,Twitter for Android,1.42E+18,1312699182,,,,
I get the same @GrabMY driver again after cancel. Wait for 15 minutes. Plus I can see he sesat asyik turn around tempat yg sama,2021-08-05T05:39:59.000Z,Twitter for Android,1.42E+18,1312699182text,created_at,source,id,author_id
RT @GrabMY: @HariBiru1 Wahhhh mmg terbaikkk! 😍 Terima kasihh kerana gunakan service kami 💪 #selamatbertunang,2021-08-05T05:02:44.000Z,Twitter for Android,1.42E+18,1291961312,,,,
"Tahu tahu je nak bertunang harini. Aku dah la banyak kerja. Mujur ada @GrabMY , order bunga kat GrabMart sebagai hadiah. Grab ni membantu betul pada waktu-waktu gini. Yela aku kat Shah Alam kot. Orang tu kat Ipoh 😂😂 https://t.co/jGCe8HsAp5",2021-08-05T04:57:41.000Z,Twitter for Android,1.42E+18,1291961312,,,,
@zaimazmil @AbrarAzizMM Pergi balik guna khidmat @GrabMY,2021-08-05T04:46:07.000Z,Twitter for iPhone,1.42E+18,1087879958,,,,
Seriously @GrabMY ? This sounds like an extremely smart deal! Of course I’d wanna spend RM68.70 more so I get to save RM3 off delivery. Brilliant!! https://t.co/hz9QfyXzY1,2021-08-05T04:43:02.000Z,Twitter for iPhone,1.42E+18,97210581,,,,
@GrabMY I can remove credit cards but I can’t remove expired credit cards. Pls advise. Btw it’s so difficult to manoeuvre to manage cards unlike other apps.,2021-08-05T04:08:19.000Z,Twitter for iPhone,1.42E+18,70809369,,,,
@GrabMY Thank you,2021-08-05T03:51:48.000Z,Twitter for Android,1.42E+18,2562702008,,,,
@GrabMY hi Grab..as of 26th july i still managed to order from this restaurant but today it is out of delivery area? What happened?,2021-08-05T03:43:45.000Z,Twitter for Android,1.42E+18,2562702008,,,,
"@GrabMY I haven't even made my booking. Kena twice already 
-____________________-",2021-08-05T03:26:59.000Z,Twitter Web App,1.42E+18,547684341,,,,
Hey @GrabMY why is it after I top up my wallet all of the franchise outlets with rm4-5 delivery fee are not in the list anymore???,2021-08-05T03:17:09.000Z,Twitter Web App,1.42E+18,547684341,,,,
@GrabMY,2021-08-05T01:51:40.000Z,Twitter for Android,1.42E+18,1.42E+18,,,,
"RT @GrabMY: @mysarabella We totally understand how it feels 😂Don't worry, you can burn these small calories away and no one can resist a bo…",2021-08-05T01:46:43.000Z,Twitter for iPhone,1.42E+18,51917489,,,,
"@mysarabella We totally understand how it feels 😂Don't worry, you can burn these small calories away and no one can resist a bowl of good chicken rice from their menu cuz it's awesome! 💚 #staysafe #grabfood https://t.co/qghVCJWFNs",2021-08-05T01:35:14.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
"@GrabMY im facing the same problem again. For this week only, 2 days job being paused and the funny thing is when technical team get back to me, i was informed it because of my insurance. Hello..pls check before u made a statement. Insurance still valid and yet thats your answer!",2021-08-05T01:21:56.000Z,Twitter for Android,1.42E+18,1.42E+18,,,,
"@thenajmiaziz Kalau plan nak masak, boleh la order barang masak guna GrabMart 😉 Nanti boleh try masak recipe barussss! 💚 #grabmart https://t.co/dQFabKD0gQ",2021-08-05T00:23:21.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
@GrabMY Terima kasih 😋,2021-08-05T00:22:43.000Z,Twitter for Android,1.42E+18,1.30E+18,,,,
"@idzhamohidzham Yup mesti ada 😉 Try cari di section ""search"" dibawah GrabFood atau GrabMart, harap anda dapat item tersebut! 🙏 💚 #staysafe https://t.co/wdJEj2pOaJ",2021-08-05T00:10:39.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
@gym_vn @GrabMY @grabph @GrabSG @GrabVN,2021-08-04T22:19:49.000Z,Twitter for Android,1.42E+18,1.13E+18,,,,
Can @GrabMY please add tacobell plissssssshhhhh https://t.co/DH5JY7SpkZ,2021-08-04T20:16:04.000Z,Twitter for Android,1.42E+18,632890964,,,,
All I wanted is durian nothing else @GrabMY 😭😭😭,2021-08-04T20:07:52.000Z,Twitter for Android,1.42E+18,632890964,,,,
💚🤍💚🤍💚🤍 https://t.co/7GwnJTsQYu,2021-08-04T14:57:33.000Z,Twitter for Android,1.42E+18,635253181,,,,
@nasg0th8 Aww 😀 This is extremely cute 😊 Thank you for your support and stay safe ya 💚 https://t.co/RdyyUEQ5CA,2021-08-04T14:55:41.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
"@damputtzz Awww ❤ This is so sweet and semoga brader GrabFood ini dimurahkan rezeki, diberi kesihatan yang baik dan sentiasa di bawah lindungan Allah S.W.T.  Amin 💚 https://t.co/FsukNoeuIZ",2021-08-04T14:51:54.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
"@anisazulhazmi Mungkin dia overhead conversation anda and how urgent you need to be there kan 😀 Hope all went well ya and thank you for your kind support to #GrabCar 🚗
Stay safe 💚 https://t.co/0FT4ghvnRb",2021-08-04T14:48:43.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
"@lumpiarealness Wow 😊 This is indeed cool ✌Glad that you had a great musical ride with our driver 📯🎧🎙😊
Thank you for your tremendous support for #GrabCar 🚗
Stay safe 💚 https://t.co/8l5kxSHlZ4",2021-08-04T14:43:53.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
"@luqmanhakim96 Hmmm. Thank you for  your kind support to #GrabCar 🚗
Stay safe and have a great day ahead 🙏 https://t.co/sY4VCN7kkL",2021-08-04T14:39:07.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
RT @AzmanZulkiplyVA: I had a lot of fun voicing Guy alongside legendary VAs: @stevenbonesSBE (Durio) and @SuChanVA (Girl and Flora). Thank…,2021-08-04T14:27:57.000Z,Twitter for Android,1.42E+18,1.31E+18,,,,
"End up tak dapat pun aq order, make new orders with @GrabMY and now kenyang.",2021-08-04T13:07:58.000Z,Twitter for Android,1.42E+18,114168161,,,,
Yes! 🤣 https://t.co/NnmVcvLwpR,2021-08-04T13:06:00.000Z,Twitter for iPhone,1.42E+18,1.17E+18,,,,
"@GrabMY hi
Can a companion wife allowed to seat togather with husband for vaccine to the center. Vaccine is for one person husband aged under 50 and wife just joining for take care. Got sajatra appointment. Means 2 people plus driver. Vaccine purpose for one person vaccine. Tq",2021-08-04T13:04:51.000Z,Twitter for Android,1.42E+18,1.23E+18,,,,
@GrabMY Tq.,2021-08-04T12:26:19.000Z,Twitter for Android,1.42E+18,1.26E+18,,,,
Can we use grab car to drop 2 person in same family.,,,,,,,,
One person for vaccine and another just to assist.,,,,,,,,
Husband and wife,,,,,,,,
Age group 50,,,,,,,,
With vaccine appointment for one person.,,,,,,,,
To drop at vaccine center.,,,,,,,,
2 people plus driver.,,,,,,,,
In malaysia.,,,,,,,,
Plz let me know,,,,,,,,
"Tq""",2021-08-04T12:21:52.000Z,Twitter for Android,1.42E+18,1.26E+18,,,,
@GrabMY hi can we use grab car for seat 2 people aged 50 for vaccination appointment.  Means 2 people husband and wife plus grab driver to drop us at vaccine center in malaysia. Plz let us know as as per mco we in unsure guideline. Tq,2021-08-04T12:18:57.000Z,Twitter for Android,1.42E+18,1.26E+18,,,,
"Did you know that @GrabMY has a chat feature that allows you to chat with your friends?
Of course, its primary feature is to receive and sent money. But, still! https://t.co/LFXmz7HYMJ",2021-08-04T09:52:18.000Z,Twitter Web App,1.42E+18,7.39E+17,,,,
@GrabMY Thank you grabfood memudahkan kehidupan harian sy🤗,2021-08-04T09:09:12.000Z,Twitter for iPhone,1.42E+18,2483541342,,,,
